IDCNTRY,IDSCHOOL,IDTEALIN,IDTEACH,IDLINK,ITCOURSE,experience,sex,age,prob_class_size,prob_much_material,prob_much_time,prob_need_prep,prob_need_class_time,prob_much_pressure,prob_change_material,prob_admin_tasks,class_size,stud_lang_diff,style_daily_lives,style_explain_work,style_challenge,style_discussion,style_link_previous,style_procedures,style_express_ideas,class_time,stud_explain_new,stud_observe_phenom,stud_demo_exp,stud_plan_exp,stud_conduct_exp,stud_present,stud_interpret,stud_use_evid,stud_read_text,stud_memorize,stud_formulas,stud_field,stud_heterogeneous,stud_homogenous,computer_sci,computer_stud,computer_class,computer_school,computer_class_freq,computer_low_freq,computer_high_freq,computer_spec_freq,hw_freq,hw_time,hw_correct,hw_self_correct,hw_discuss,hw_complete,hw_graded,assess_observe,assess_ask,assess_short,assess_long,assess_projects,pd_hours,language,school_acad_focus_score,limited_by_needs_score,school_safe_score,job_satisfaction_score,emph_investigation_score,school_acad_focus,limited_by_needs,school_safe,job_satisfaction,emph_investigation,bio_coverage,chem_coverage,phys_coverage,earth_coverage,edu_level,study_stem,study_edu,mmat_avg,ssci_avg,malg_avg,mapp_avg,mdat_avg,mgeo_avg,mkno_avg,mnum_avg,mrea_avg,sapp_avg,sbio_avg,sche_avg,sear_avg,skno_avg,sphy_avg,srea_avg
152,5037,50370101,503701,1,Integrated science,10.0,Male,30–39,1.0,2.0,3.0,3.0,3.0,1.0,1.0,2.0,26.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,180.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,2.0,0.0,0.0,,,,,,,,1.0,90.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,More than 35 hours,Spanish,12.15607,10.69865,10.58171,11.74559,12.86171,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,About Half the Lessons or More,100.0,62.5,100.0,0.0,ISCED Level 6,1,1,380.0388872631579,404.1794770526315,378.20894263157896,370.57112,364.1915109473684,366.9685852631578,369.0076009473685,377.01169,383.42183305263154,394.9565193684211,408.23059568421047,385.73861410526314,412.10406273684214,402.6298855789474,394.9028147368422,393.6727472631579
152,5038,50380202,503802,2,Integrated science,28.0,Female,50–59,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,38.0,5.0,3.0,2.0,3.0,2.0,3.0,3.0,3.0,180.0,3.0,2.0,1.0,3.0,3.0,3.0,3.0,3.0,2.0,1.0,2.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,60.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,More than 35 hours,Spanish,9.14714,7.67828,9.61153,10.25874,12.86171,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,About Half the Lessons or More,100.0,100.0,100.0,100.0,ISCED Level 6,1,1,391.6157202,417.9451196666668,390.0472515333334,392.56148379999996,390.9691942,384.5132314666667,386.11878106666666,399.02423573333334,407.6315112000001,423.72153766666673,424.73267880000003,397.5694427999999,415.33587939999995,420.1845378666666,410.83810693333334,414.0497070666667
152,5040,50400101,504001,1,Integrated science,9.0,Male,40–49,2.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,40.0,0.0,1.0,2.0,2.0,1.0,3.0,1.0,2.0,180.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,0.0,1.0,0.0,0.0,,,,,,,,,,,,,,,1.0,2.0,2.0,1.0,0.0,None,Spanish,6.2536,8.15603,9.61153,7.21969,8.0387,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,100.0,75.0,57.14286,100.0,ISCED Level 6,1,0,442.5382783333334,462.6797258,448.8518259333333,440.5563374666668,438.75864900000005,434.8739422666667,438.04235853333336,433.55669806666657,454.86595159999996,462.44707580000005,470.91416600000014,451.81729713333334,468.148816,467.8238511333332,456.7644980666667,463.5170812
152,5042,50420101,504201,1,Integrated science,12.0,Female,30–39,3.0,3.0,1.0,3.0,3.0,1.0,1.0,2.0,26.0,0.0,3.0,2.0,1.0,2.0,3.0,2.0,3.0,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,15.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,More than 35 hours,Spanish,6.97746,7.18242,8.39631,11.74559,6.51309,Medium Emphasis,Very Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,57.14286,50.0,85.71429,100.0,ISCED Level 6,1,1,390.7030847272727,423.12352054545465,382.0207780909091,391.7626132727273,381.0019577272728,385.18637663636366,379.1304907272728,395.4294094545454,396.44705590909086,419.34848954545464,439.14267390909083,405.62519345454547,412.0915403636364,412.27986427272737,418.0435626363636,413.0167818181819
152,5044,50440101,504401,1,Integrated science,27.0,Male,50–59,0.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,37.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,30.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,None,Spanish,10.05102,8.15603,7.62717,11.74559,11.67481,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,About Half the Lessons or More,85.71429,87.5,85.71429,100.0,ISCED Level 6,1,1,442.29644232258073,454.8420156129033,441.51573941935493,446.3949507096773,440.8028496129033,432.07000587096775,447.9144810967741,450.34335174193546,455.1147963870968,455.72762032258066,458.43409045161286,429.2961147096774,469.37340309677415,459.9462401290323,441.52653070967744,455.6304481935484
152,5045,50450202,504502,2,Integrated science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,,,,,,,,,,,,,,,,1,1,490.5879157777778,510.92591555555566,490.66559100000006,494.6872154444445,487.9444506666666,482.1023601111111,500.9193768888889,495.39099477777773,498.27686044444454,510.3432507777777,528.0059433333332,492.8420447777778,513.8013384444445,515.0457534444445,490.0782905555555,516.1897038888887
152,5045,50450303,504503,3,Integrated science,9.0,Female,25–29,1.0,2.0,2.0,3.0,3.0,1.0,0.0,0.0,21.0,0.0,2.0,3.0,1.0,2.0,3.0,3.0,3.0,170.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,2.0,0.0,,,,,,,,1.0,15.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,Less than 6 hours,Spanish,11.85103,9.6191,9.61153,11.74559,9.83696,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,71.42857,50.0,100.0,100.0,ISCED Level 6,1,1,490.5879157777778,510.92591555555566,490.66559100000006,494.6872154444445,487.9444506666666,482.1023601111111,500.9193768888889,495.39099477777773,498.27686044444454,510.3432507777777,528.0059433333332,492.8420447777778,513.8013384444445,515.0457534444445,490.0782905555555,516.1897038888887
152,5046,50460101,504601,1,Integrated science,10.0,Female,30–39,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,34.0,0.0,3.0,2.0,1.0,1.0,3.0,2.0,2.0,,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,,,,,,,,1.0,60.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,None,Spanish,7.62867,9.11668,6.28831,10.82008,8.0387,Medium Emphasis,Somewhat Limited,Less than Safe and Orderly,Very Satisfied,Less than Half the Lessons,42.85714,12.5,57.14286,75.0,ISCED Level 6,1,1,420.1778011034483,447.96276537931044,420.17101834482753,425.31486393103444,417.5083962758621,416.23724993103446,420.12660082758623,417.5143415862069,438.54720000000003,443.39402441379303,456.67346944827585,428.25488034482765,449.9527422758621,444.63938593103444,434.44241524137936,434.70639537931044
152,5048,50480101,504801,1,Integrated science,8.0,Female,30–39,2.0,2.0,2.0,2.0,2.0,1.0,2.0,2.0,30.0,1.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,30.0,1.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,16–35 hours,Spanish,9.14714,9.11668,10.07263,9.7693,8.81776,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,75.0,100.0,100.0,ISCED Level 6,1,1,548.0249248571429,541.9290719047618,536.5164537142857,542.407915047619,550.5502948571428,544.6225842857142,543.9278680952381,544.7630514285714,550.9391456190476,541.5056346666667,548.9730025714287,523.2453915238095,551.214708,548.2347613333334,541.902329047619,537.2988257142856
152,5048,50480202,504802,2,Integrated science,4.0,Male,25–29,1.0,1.0,1.0,2.0,3.0,1.0,0.0,2.0,29.0,1.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,45.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,1.0,More than 35 hours,Spanish,11.85103,10.14509,13.87035,10.25874,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,,,71.42857,100.0,ISCED Level 6,1,1,548.0249248571429,541.9290719047618,536.5164537142857,542.407915047619,550.5502948571428,544.6225842857142,543.9278680952381,544.7630514285714,550.9391456190476,541.5056346666667,548.9730025714287,523.2453915238095,551.214708,548.2347613333334,541.902329047619,537.2988257142856
152,5048,50480303,504803,3,Integrated science,14.0,Female,30–39,1.0,3.0,2.0,3.0,3.0,1.0,1.0,3.0,26.0,0.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,85.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,None,Spanish,10.65284,10.14509,10.07263,10.25874,6.51309,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,57.14286,,,,ISCED Level 7,1,1,548.0249248571429,541.9290719047618,536.5164537142857,542.407915047619,550.5502948571428,544.6225842857142,543.9278680952381,544.7630514285714,550.9391456190476,541.5056346666667,548.9730025714287,523.2453915238095,551.214708,548.2347613333334,541.902329047619,537.2988257142856
152,5049,50490202,504902,2,Integrated science,1.0,Female,25–29,2.0,2.0,2.0,2.0,3.0,2.0,1.0,1.0,38.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,270.0,3.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,3.0,2.0,3.0,0.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,15.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,Less than 6 hours,Spanish,9.74934,10.69865,10.07263,11.74559,12.04436,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,About Half the Lessons or More,57.14286,12.5,42.85714,50.0,ISCED Level 6,1,1,491.763153483871,506.34078716129034,482.64462967741923,488.21485916129024,495.75192225806455,490.0440316129032,488.9823552258064,491.820662,495.3510204516129,514.3388601290324,528.1936566451614,485.0309490322582,519.6678012903227,506.24825793548376,498.7585352903225,502.2161318064516
152,5050,50500202,505002,2,Integrated science,18.0,Female,40–49,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,34.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,180.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,1.0,2.0,2.0,0.0,,,,,,,,1.0,30.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,None,Spanish,8.24467,6.01647,10.07263,11.74559,6.51309,Medium Emphasis,Very Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,71.42857,62.5,85.71429,75.0,ISCED Level 7,0,1,331.4202669655173,357.9444801379309,334.02182689655166,327.66496413793107,325.04841620689655,325.4406929655173,322.9102265517242,337.6399277241379,357.49327206896555,362.53793944827584,366.10608751724135,345.58658744827585,367.7216712413793,358.13425558620696,340.4512882758621,356.77434282758617
152,5051,50510101,505101,1,Integrated science,12.0,Female,40–49,2.0,2.0,1.0,2.0,3.0,2.0,2.0,3.0,37.0,0.0,2.0,2.0,1.0,1.0,3.0,3.0,3.0,180.0,3.0,3.0,3.0,3.0,3.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,2.0,2.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,6–15 hours,Spanish,8.54651,8.63238,7.62717,8.48286,12.43721,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,About Half the Lessons or More,71.42857,50.0,57.14286,100.0,ISCED Level 6,1,1,413.3003621290323,427.96995825806454,401.4045870967742,408.6394975483871,393.84767245161294,411.3035147096774,401.1835047096773,407.8380712903225,429.31252529032264,423.65057948387084,438.85826245161286,396.4070080645161,425.4699906451613,423.42399483870963,415.97279264516135,427.72827935483866
152,5053,50530202,505302,2,Integrated science,36.0,Female,60 or more,1.0,2.0,2.0,3.0,3.0,3.0,3.0,3.0,25.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,180.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,,0.0,,,,,,,,,,,,,,,2.0,2.0,0.0,2.0,2.0,6–15 hours,Spanish,12.78977,11.28828,8.39631,11.74559,12.04436,High Emphasis,Not Limited,Safe and Orderly,Very Satisfied,About Half the Lessons or More,100.0,100.0,100.0,100.0,ISCED Level 6,1,0,518.9416615238094,533.9095709523809,513.1058158095237,511.8279260952381,492.37070028571424,506.1845043809523,515.6018465714286,529.2350080000001,515.158042952381,526.5486001904761,549.9953472380953,509.18347399999993,516.4047966666667,519.9051817142857,523.5235329523808,529.3461380952381
152,5055,50550202,505502,2,Integrated science,6.0,Female,30–39,3.0,3.0,0.0,3.0,3.0,1.0,1.0,1.0,40.0,0.0,3.0,1.0,2.0,1.0,3.0,1.0,2.0,225.0,3.0,2.0,1.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,3.0,0.0,2.0,2.0,0.0,,,,,,,,,,,,,,,2.0,2.0,1.0,2.0,1.0,None,Spanish,10.95225,9.11668,8.01327,9.7693,9.37904,High Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,37.5,14.28571,100.0,ISCED Level 6,1,1,492.6043576363636,509.11197381818187,496.0546055757577,486.40321981818187,482.2205172121213,491.33071496969694,494.59791248484856,491.05945757575756,500.29956751515147,513.2697057575758,526.108243878788,498.37640927272736,507.6881786060606,502.4665840606061,494.77173327272726,516.055478909091
152,5056,50560202,505602,2,Integrated science,,Female,60 or more,3.0,3.0,2.0,2.0,3.0,1.0,1.0,0.0,33.0,7.0,3.0,1.0,1.0,2.0,2.0,2.0,3.0,180.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,,,,,,,,2.0,2.0,1.0,2.0,0.0,More than 35 hours,Spanish,4.87919,7.67828,10.07263,11.74559,8.0387,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,100.0,100.0,100.0,100.0,ISCED Level 6,1,1,417.2620735862069,447.92054379310343,408.4315979310346,419.3400144137932,409.180722,402.4650015172415,414.912056137931,424.54293703448263,432.6731263448275,438.5815924827585,459.4277006896553,416.9125040689656,443.1559804827586,445.8829893103448,429.75078841379315,444.4559379310346
152,5057,50570101,505701,1,Integrated science,31.0,Male,50–59,1.0,2.0,3.0,3.0,3.0,1.0,2.0,3.0,25.0,1.0,3.0,3.0,2.0,3.0,3.0,1.0,3.0,300.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,3.0,3.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,,,,,,,,,,,2.0,2.0,2.0,2.0,1.0,None,Spanish,11.25098,10.69865,11.14932,6.74486,8.0387,High Emphasis,Somewhat Limited,Very Safe and Orderly,Less than Satisfied,Less than Half the Lessons,57.14286,62.5,100.0,100.0,ISCED Level 7,0,1,572.6823256000001,577.4169935,565.6403759000001,570.4170188999999,565.3222361999999,580.0186504999999,577.1677399000001,574.1371404999999,571.2376313,577.1611724,592.7863703999999,565.1085031999999,579.1267546000001,579.224216,568.2695112000001,579.788535
152,5058,50580101,505801,1,Integrated science,28.0,Female,50–59,3.0,2.0,1.0,3.0,3.0,3.0,0.0,3.0,45.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,90.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,,,,,,,,2.0,2.0,2.0,2.0,1.0,16–35 hours,Spanish,13.47964,13.61824,8.78337,11.74559,8.81776,Very High Emphasis,Not Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,,50.0,,,ISCED Level 7,1,0,509.6255237297299,517.7438418378379,516.8211864324325,510.6813985945947,503.9748630270269,496.081151891892,507.85686913513507,514.4838824864866,507.44735762162145,518.2072561081083,529.9408792432433,506.7084391891893,521.2704903243244,524.9870876216216,510.0033955675674,511.71103816216214
152,5058,50580202,505802,2,Integrated science,8.0,Female,30–39,3.0,3.0,3.0,3.0,3.0,1.0,1.0,2.0,45.0,0.0,3.0,3.0,2.0,2.0,3.0,2.0,3.0,90.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,3.0,2.0,0.0,1.0,1.0,0.0,,,,,,,,1.0,60.0,2.0,1.0,1.0,1.0,0.0,2.0,2.0,0.0,2.0,1.0,None,Spanish,11.55005,13.61824,13.87035,10.82008,9.83696,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,28.57143,50.0,42.85714,75.0,ISCED Level 6,1,1,509.6255237297299,517.7438418378379,516.8211864324325,510.6813985945947,503.9748630270269,496.081151891892,507.85686913513507,514.4838824864866,507.44735762162145,518.2072561081083,529.9408792432433,506.7084391891893,521.2704903243244,524.9870876216216,510.0033955675674,511.71103816216214
152,5058,50580303,505803,3,Integrated science,7.0,Female,30–39,3.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,45.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,90.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,,,,,,,,,,,,,,,2.0,2.0,2.0,0.0,1.0,More than 35 hours,Spanish,9.74934,13.61824,9.18523,8.48286,8.0387,Medium Emphasis,Not Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,0.0,0.0,42.85714,0.0,ISCED Level 6,1,1,509.6255237297299,517.7438418378379,516.8211864324325,510.6813985945947,503.9748630270269,496.081151891892,507.85686913513507,514.4838824864866,507.44735762162145,518.2072561081083,529.9408792432433,506.7084391891893,521.2704903243244,524.9870876216216,510.0033955675674,511.71103816216214
152,5059,50590101,505901,1,Integrated science,26.0,Female,50–59,3.0,3.0,2.0,3.0,3.0,1.0,2.0,3.0,45.0,0.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,1.0,2.0,2.0,1.0,1.0,Less than 6 hours,Spanish,9.14714,9.20569,8.78337,10.25874,10.24199,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,100.0,0.0,57.14286,0.0,ISCED Level 6,1,1,440.2176101025641,453.8835507692307,439.3442964102564,439.5806501538462,440.1185576923078,426.0123502564102,435.3126901538462,445.75592610256416,452.3379285128206,447.29402338461557,465.26601343589743,428.2592183076923,451.7109110256411,449.22790620512825,438.67208297435894,452.68302420512805
152,5060,50600202,506002,2,Integrated science,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,379.4970541333334,404.1726969333333,384.4290912666667,369.9550198,379.5576230666667,384.34845926666657,372.1322042,386.00605953333326,388.69101606666663,406.54687,409.0495864666667,384.07955713333337,414.90558473333334,413.78591099999994,373.5462598666666,392.3057408666667
152,5061,50610202,506102,2,Integrated science,16.0,Female,40–49,1.0,1.0,2.0,3.0,3.0,0.0,0.0,2.0,12.0,0.0,3.0,2.0,2.0,2.0,3.0,1.0,3.0,180.0,3.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,None,Spanish,13.12465,15.29511,13.87035,11.74559,8.0387,High Emphasis,Not Limited,Very Safe and Orderly,Very Satisfied,Less than Half the Lessons,85.71429,12.5,66.66667,100.0,ISCED Level 6,0,1,440.8887611111111,467.11858222222224,426.0784622222223,431.1289771111111,440.16161222222223,453.84354244444444,416.01045888888893,418.3363008888889,446.41657399999997,475.21775111111106,474.4645382222222,440.7212793333333,475.36540222222226,468.58659266666666,450.2314528888889,463.64171088888884
152,5062,50620202,506202,2,Integrated science,9.0,Female,30–39,2.0,2.0,3.0,3.0,3.0,2.0,0.0,3.0,44.0,0.0,3.0,1.0,2.0,2.0,3.0,2.0,3.0,180.0,3.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,3.0,3.0,3.0,2.0,1.0,1.0,0.0,,,,,,,,1.0,30.0,1.0,1.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,More than 35 hours,Spanish,12.78977,10.14509,13.87035,8.48286,12.04436,High Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,About Half the Lessons or More,85.71429,62.5,100.0,100.0,ISCED Level 6,1,1,472.71383188888893,490.01805838888896,465.6710375000001,470.3438561666666,469.19859949999994,461.0021780555556,471.90410705555564,472.6228783333333,477.9496720555556,480.42494366666665,492.96817211111113,468.23726183333355,504.9994212222222,481.0921563333334,479.5216628333335,490.8352531111111
152,5064,50640101,506401,1,Integrated science,11.0,Female,30–39,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,29.0,0.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,180.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,,,,,,,,2.0,2.0,2.0,1.0,1.0,Less than 6 hours,Spanish,9.44792,10.14509,10.07263,11.74559,12.43721,Medium Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,About Half the Lessons or More,85.71429,87.5,71.42857,100.0,ISCED Level 6,1,1,399.9245473043478,421.7547559130433,407.4821473913044,394.748633652174,388.26466608695654,397.5029675652174,390.3614860869565,404.24221034782613,413.5327198260871,421.5225833043478,437.5421131304348,407.7269655652173,429.1232597391304,429.4892839130435,407.58405826086954,418.2701482608696
152,5067,50670202,506702,2,Integrated science,29.0,Male,50–59,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,25.0,,2.0,3.0,1.0,2.0,3.0,1.0,3.0,180.0,3.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,3.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,60.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,More than 35 hours,Spanish,10.13721,10.14509,10.07263,10.25874,9.83696,High Emphasis,Somewhat Limited,Safe and Orderly,Very Satisfied,Less than Half the Lessons,85.71429,50.0,42.85714,100.0,ISCED Level 6,1,1,400.59236252631575,434.68453715789485,385.84855568421057,394.3894114736842,386.5759081052631,406.0309697894738,389.525594631579,398.379479263158,413.6083708421052,436.801836,447.09068757894744,407.619972631579,446.1100871578948,442.03236621052633,409.78979052631576,425.0998677894737
152,5068,50680101,506801,1,Integrated science,29.0,Male,,3.0,2.0,2.0,3.0,3.0,1.0,0.0,3.0,43.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,315.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Spanish,8.54651,8.15603,10.58171,8.48286,,Medium Emphasis,Somewhat Limited,Very Safe and Orderly,Satisfied,,,,,,ISCED Level 6,1,1,484.6146626285713,509.1971209142858,485.0328125714286,481.6126061142859,481.7618045142858,476.0172460571427,481.56815508571435,479.8491037142857,486.72437062857153,505.41591817142853,521.3357038285715,483.75450102857127,503.2679482285714,509.25192748571436,492.64365114285715,505.2497266285715
152,5069,50690101,506901,1,Integrated science,10.0,Male,30–39,1.0,0.0,2.0,2.0,2.0,0.0,1.0,0.0,21.0,7.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,180.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,,,,,,,,,,,,,,,2.0,2.0,0.0,0.0,1.0,None,Spanish,8.54651,12.67245,7.22558,9.7693,10.96886,Medium Emphasis,Not Limited,Less than Safe and Orderly,Satisfied,Less than Half the Lessons,85.71429,50.0,100.0,100.0,ISCED Level 7,1,1,410.9921263333334,433.3919687777778,408.53336299999995,413.3448833333334,404.5761732222223,401.1366131111111,397.49937766666676,407.36866566666663,418.7067651111111,420.7394906666666,447.56051999999994,407.9619988888889,442.8233854444445,441.50107622222225,420.9090911111111,421.203181
152,5070,50700202,507002,2,Integrated science,8.0,Female,40–49,3.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,35.0,0.0,2.0,3.0,2.0,1.0,3.0,2.0,3.0,180.0,3.0,3.0,2.0,2.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,,,,,,,,1.0,30.0,1.0,2.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,1.0,Less than 6 hours,Spanish,7.62867,10.14509,8.01327,9.22836,10.96886,Medium Emphasis,Somewhat Limited,Safe and Orderly,Satisfied,Less than Half the Lessons,57.14286,50.0,100.0,100.0,ISCED Level 6,1,1,388.89363007407405,402.2123691111111,382.218265037037,390.34260674074073,381.4341042962963,380.22200007407406,377.86337799999995,390.18271607407405,411.7541665185185,397.00016844444445,413.49186733333323,372.38489933333335,406.82604903703697,407.7938139259259,390.2913465925927,395.9217742222222
